mol_name,activity,potency
DECOY751,Inactive,2.0
DECOY176,Inactive,2.0
CHEMBL3663846,Inactive,5.0
DECOY4681,Inactive,2.0
DECOY3446,Inactive,2.0
DECOY2760,Inactive,2.0
DECOY642,Inactive,2.0
DECOY3076,Inactive,2.0
DECOY83,Inactive,2.0
CHEMBL1564551,Inactive,4.7942544590573375
DECOY1182,Inactive,2.0
DECOY3465,Inactive,2.0
DECOY3994,Inactive,2.0
DECOY1707,Inactive,2.0
DECOY18,Inactive,2.0
DECOY3800,Inactive,2.0
CHEMBL1537480,Inactive,3.3551381551079356
DECOY4161,Inactive,2.0
DECOY1001,Inactive,2.0
DECOY2841,Inactive,2.0
DECOY480,Inactive,2.0
DECOY1088,Inactive,2.0
DECOY4484,Inactive,2.0
DECOY1490,Inactive,2.0
DECOY2798,Inactive,2.0
DECOY2192,Inactive,2.0
CHEMBL1577044,Inactive,5.000869459
DECOY2748,Inactive,2.0
DECOY1432,Inactive,2.0
DECOY3132,Inactive,2.0
DECOY4362,Inactive,2.0
DECOY4598,Inactive,2.0
DECOY3724,Inactive,2.0
DECOY1294,Inactive,2.0
DECOY3698,Inactive,2.0
DECOY3444,Inactive,2.0
DECOY65,Inactive,2.0
DECOY2497,Inactive,2.0
DECOY2349,Inactive,2.0
DECOY1071,Inactive,2.0
DECOY4730,Inactive,2.0
DECOY42,Inactive,2.0
DECOY487,Inactive,2.0
DECOY4366,Inactive,2.0
DECOY336,Inactive,2.0
DECOY585,Inactive,2.0
DECOY1219,Inactive,2.0
DECOY3544,Inactive,2.0
DECOY3782,Inactive,2.0
DECOY4369,Inactive,2.0
DECOY3162,Inactive,2.0
CHEMBL3219389,Inactive,4.3979400086720375
DECOY1111,Inactive,2.0
CHEMBL1465899,Inactive,4.602059990999999
DECOY3240,Inactive,2.0
DECOY360,Inactive,2.0
DECOY2660,Inactive,2.0
DECOY10,Inactive,2.0
DECOY439,Inactive,2.0
DECOY1120,Inactive,2.0
DECOY880,Inactive,2.0
DECOY307,Inactive,2.0
DECOY286,Inactive,2.0
DECOY1011,Inactive,2.0
DECOY20,Inactive,2.0
DECOY4611,Inactive,2.0
DECOY2188,Inactive,2.0
CHEMBL1588516,Inactive,4.867740310468956
DECOY624,Inactive,2.0
DECOY4162,Inactive,2.0
DECOY3777,Inactive,2.0
DECOY3922,Inactive,2.0
DECOY4425,Inactive,2.0
DECOY3658,Inactive,2.0
DECOY971,Inactive,2.0
DECOY2368,Inactive,2.0
DECOY3668,Inactive,2.0
DECOY2710,Inactive,2.0
DECOY4396,Inactive,2.0
DECOY3113,Inactive,2.0
DECOY888,Inactive,2.0
DECOY3811,Inactive,2.0
DECOY2566,Inactive,2.0
DECOY1331,Inactive,2.0
DECOY416,Inactive,2.0
DECOY3840,Inactive,2.0
CHEMBL1444103,Inactive,8.0
DECOY3517,Inactive,2.0
DECOY1388,Inactive,2.0
DECOY729,Inactive,2.0
DECOY501,Inactive,2.0
DECOY2501,Inactive,2.0
DECOY4017,Inactive,2.0
DECOY2030,Inactive,2.0
DECOY4344,Inactive,2.0
CHEMBL1453108,Inactive,5.576754126
DECOY1408,Inactive,2.0
DECOY4297,Inactive,2.0
DECOY754,Inactive,2.0
DECOY2095,Inactive,2.0
DECOY4421,Inactive,2.0
CHEMBL1427765,Inactive,4.640923773940737
DECOY4059,Inactive,2.0
CHEMBL1377737,Inactive,4.325782054423299
CHEMBL1688559,Inactive,4.744727494896693
DECOY4304,Inactive,2.0
DECOY2520,Inactive,2.0
DECOY3395,Inactive,2.0
DECOY276,Inactive,2.0
DECOY2189,Inactive,2.0
DECOY1964,Inactive,2.0
DECOY4334,Inactive,2.0
DECOY4630,Inactive,2.0
DECOY4422,Inactive,2.0
DECOY518,Inactive,2.0
DECOY776,Inactive,2.0
DECOY2874,Inactive,2.0
DECOY611,Inactive,2.0
DECOY3396,Inactive,2.0
DECOY25,Inactive,2.0
DECOY4145,Inactive,2.0
DECOY3379,Inactive,2.0
DECOY325,Inactive,2.0
DECOY397,Inactive,2.0
DECOY3772,Inactive,2.0
CHEMBL2396756,Inactive,4.267606240177032
CHEMBL4649383,Inactive,3.8239087400000003
CHEMBL2153475,Inactive,7.275724130399211
DECOY1733,Inactive,2.0
DECOY4460,Inactive,2.0
DECOY3802,Inactive,2.0
DECOY1853,Inactive,2.0
DECOY1152,Inactive,2.0
CHEMBL3704519,Inactive,5.0
DECOY2129,Inactive,2.0
DECOY4113,Inactive,2.0
DECOY4432,Inactive,2.0
DECOY130,Inactive,2.0
DECOY524,Inactive,2.0
DECOY1988,Inactive,2.0
DECOY88,Inactive,2.0
CHEMBL3675208,Inactive,4.896196279044042
CHEMBL494255,Inactive,6.229147988357855
DECOY3165,Inactive,2.0
DECOY1555,Inactive,2.0
DECOY4594,Inactive,2.0
DECOY1924,Inactive,2.0
DECOY3216,Inactive,2.0
DECOY2618,Inactive,2.0
DECOY2247,Inactive,2.0
CHEMBL2347389,Inactive,5.0861861479999995
DECOY1218,Inactive,2.0
CHEMBL3663811,Inactive,5.0
CHEMBL1597855,Inactive,4.953114808999999
DECOY3018,Inactive,2.0
DECOY1610,Inactive,2.0
DECOY3582,Inactive,2.0
DECOY4313,Inactive,2.0
DECOY787,Inactive,2.0
CHEMBL5271788,Inactive,7.920818753952375
DECOY3347,Inactive,2.0
DECOY3930,Inactive,2.0
DECOY1207,Inactive,2.0
DECOY1115,Inactive,2.0
DECOY1246,Inactive,2.0
DECOY579,Inactive,2.0
DECOY1269,Inactive,2.0
DECOY2915,Inactive,2.0
CHEMBL1390833,Inactive,7.154901959999999
DECOY1413,Inactive,2.0
DECOY106,Inactive,2.0
DECOY1626,Inactive,2.0
DECOY201,Inactive,2.0
CHEMBL3683104,Inactive,4.15331039868379
CHEMBL4527016,Inactive,4.698969999999999
DECOY2124,Inactive,2.0
DECOY3033,Inactive,2.0
DECOY2693,Inactive,2.0
DECOY2493,Inactive,2.0
DECOY1685,Inactive,2.0
DECOY2281,Inactive,2.0
CHEMBL1546972,Inactive,6.5376020021010435
DECOY3355,Inactive,2.0
DECOY2680,Inactive,2.0
DECOY1738,Inactive,2.0
DECOY1897,Inactive,2.0
DECOY1035,Inactive,2.0
DECOY966,Inactive,2.0
DECOY850,Inactive,2.0
CHEMBL2443383,Inactive,4.0
CHEMBL3703657,Inactive,4.356547323513812
DECOY3671,Inactive,2.0
CHEMBL1299328,Inactive,2.2856417353748295
DECOY4507,Inactive,2.0
DECOY2471,Inactive,2.0
DECOY3450,Inactive,2.0
DECOY4639,Inactive,2.0
DECOY2860,Inactive,2.0
DECOY2315,Inactive,2.0
DECOY998,Inactive,2.0
DECOY208,Inactive,2.0
DECOY97,Inactive,2.0
CHEMBL1688169,Inactive,4.698970004336019
CHEMBL593841,Inactive,4.886056647693163
CHEMBL3663819,Inactive,5.0
DECOY2019,Inactive,2.0
DECOY2730,Inactive,2.0
DECOY2708,Inactive,2.0
CHEMBL3703662,Inactive,5.0
CHEMBL1485127,Inactive,4.9051796196452
DECOY4042,Inactive,2.0
DECOY2071,Inactive,2.0
DECOY4740,Inactive,2.0
CHEMBL53,Inactive,4.994104834575531
CHEMBL497305,Inactive,5.346787486224656
DECOY3112,Inactive,2.0
DECOY1320,Inactive,2.0
DECOY598,Inactive,2.0
DECOY1759,Inactive,2.0
DECOY391,Inactive,2.0
DECOY197,Inactive,2.0
DECOY2125,Inactive,2.0
DECOY2561,Inactive,2.0
DECOY3498,Inactive,2.0
DECOY3620,Inactive,2.0
DECOY131,Inactive,2.0
DECOY3640,Inactive,2.0
DECOY2839,Inactive,2.0
CHEMBL3703671,Inactive,5.0
DECOY3552,Inactive,2.0
DECOY4715,Inactive,2.0
DECOY898,Inactive,2.0
DECOY553,Inactive,2.0
DECOY2107,Inactive,2.0
DECOY2458,Inactive,2.0
DECOY2176,Inactive,2.0
DECOY3652,Inactive,2.0
CHEMBL359955,Inactive,5.318758762624412
CHEMBL1600969,Inactive,5.667561540084394
DECOY3931,Inactive,2.0
DECOY1075,Inactive,2.0
DECOY1282,Inactive,2.0
DECOY2981,Inactive,2.0
DECOY820,Inactive,2.0
DECOY4219,Inactive,2.0
DECOY127,Inactive,2.0
DECOY1379,Inactive,2.0
DECOY3280,Inactive,2.0
DECOY1955,Inactive,2.0
DECOY728,Inactive,2.0
DECOY2258,Inactive,2.0
DECOY2207,Inactive,2.0
DECOY4307,Inactive,2.0
DECOY452,Inactive,2.0
DECOY1353,Inactive,2.0
DECOY87,Inactive,2.0
DECOY3524,Inactive,2.0
DECOY1734,Inactive,2.0
DECOY448,Inactive,2.0
DECOY2850,Inactive,2.0
DECOY1491,Inactive,2.0
DECOY855,Inactive,2.0
DECOY521,Inactive,2.0
DECOY3455,Inactive,2.0
DECOY4550,Inactive,2.0
DECOY1208,Inactive,2.0
DECOY251,Inactive,2.0
DECOY4620,Inactive,2.0
DECOY596,Inactive,2.0
DECOY3169,Inactive,2.0
DECOY1911,Inactive,2.0
DECOY571,Inactive,2.0
DECOY428,Inactive,2.0
DECOY1977,Inactive,2.0
DECOY4541,Inactive,2.0
DECOY1441,Inactive,2.0
DECOY4487,Inactive,2.0
CHEMBL1442077,Inactive,8.0
DECOY2922,Inactive,2.0
DECOY1921,Inactive,2.0
DECOY2443,Inactive,2.0
DECOY1574,Inactive,2.0
DECOY4600,Inactive,2.0
CHEMBL425528,Inactive,4.823908740944318
CHEMBL4217924,Inactive,4.939302159646387
DECOY2901,Inactive,2.0
DECOY4552,Inactive,2.0
DECOY2078,Inactive,2.0
DECOY1678,Inactive,2.0
DECOY3609,Inactive,2.0
CHEMBL1979539,Inactive,5.211124883999999
DECOY4010,Inactive,2.0
CHEMBL4852407,Inactive,5.0
DECOY1815,Inactive,2.0
DECOY939,Inactive,2.0
DECOY2764,Inactive,2.0
DECOY617,Inactive,2.0
DECOY3717,Inactive,2.0
DECOY4563,Inactive,2.0
DECOY3119,Inactive,2.0
DECOY3918,Inactive,2.0
DECOY2190,Inactive,2.0
DECOY3678,Inactive,2.0
DECOY159,Inactive,2.0
CHEMBL4574805,Inactive,7.920818753952375
CHEMBL1688158,Inactive,4.0
DECOY4463,Inactive,2.0
DECOY462,Inactive,2.0
DECOY1805,Inactive,2.0
DECOY3122,Inactive,2.0
DECOY1515,Inactive,2.0
DECOY2306,Inactive,2.0
DECOY308,Inactive,2.0
DECOY1309,Inactive,2.0
DECOY2892,Inactive,2.0
DECOY3795,Inactive,2.0
DECOY540,Inactive,2.0
DECOY2063,Inactive,2.0
DECOY1994,Inactive,2.0
DECOY4414,Inactive,2.0
DECOY4729,Inactive,2.0
DECOY1890,Inactive,2.0
DECOY1837,Inactive,2.0
DECOY3002,Inactive,2.0
CHEMBL1372266,Inactive,4.95624487303132
DECOY1343,Inactive,2.0
DECOY4041,Inactive,2.0
DECOY3662,Inactive,2.0
DECOY390,Inactive,2.0
DECOY1599,Inactive,2.0
DECOY2635,Inactive,2.0
DECOY1141,Inactive,2.0
DECOY4393,Inactive,2.0
DECOY349,Inactive,2.0
DECOY4749,Inactive,2.0
DECOY2086,Inactive,2.0
DECOY330,Inactive,2.0
DECOY380,Inactive,2.0
DECOY3732,Inactive,2.0
CHEMBL2443389,Inactive,4.0
DECOY3689,Inactive,2.0
DECOY89,Inactive,2.0
DECOY2508,Inactive,2.0
DECOY2854,Inactive,2.0
DECOY1229,Inactive,2.0
DECOY4557,Inactive,2.0
DECOY63,Inactive,2.0
DECOY1350,Inactive,2.0
DECOY4197,Inactive,2.0
DECOY1163,Inactive,2.0
CHEMBL4208067,Inactive,4.659555885159881
DECOY2889,Inactive,2.0
DECOY359,Inactive,2.0
DECOY4440,Inactive,2.0
DECOY551,Inactive,2.0
DECOY1807,Inactive,2.0
DECOY4142,Inactive,2.0
DECOY2607,Inactive,2.0
DECOY4499,Inactive,2.0
DECOY3171,Inactive,2.0
DECOY3336,Inactive,2.0
DECOY3745,Inactive,2.0
CHEMBL611623,Inactive,4.920818753952375
DECOY667,Inactive,2.0
DECOY508,Inactive,2.0
DECOY1099,Inactive,2.0
DECOY555,Inactive,2.0
DECOY1568,Inactive,2.0
DECOY657,Inactive,2.0
DECOY1017,Inactive,2.0
CHEMBL4100837,Inactive,5.522878745280337
DECOY3528,Inactive,2.0
DECOY3197,Inactive,2.0
DECOY1377,Inactive,2.0
DECOY1346,Inactive,2.0
DECOY4308,Inactive,2.0
DECOY874,Inactive,2.0
DECOY187,Inactive,2.0
DECOY769,Inactive,2.0
DECOY1244,Inactive,2.0
DECOY516,Inactive,2.0
DECOY1547,Inactive,2.0
DECOY2093,Inactive,2.0
DECOY3160,Inactive,2.0
DECOY3486,Inactive,2.0
DECOY822,Inactive,2.0
DECOY4545,Inactive,2.0
CHEMBL2094875,Inactive,4.744727494896693
DECOY3990,Inactive,2.0
CHEMBL2440446,Inactive,4.0
DECOY4316,Inactive,2.0
DECOY1670,Inactive,2.0
DECOY3441,Inactive,2.0
CHEMBL3219401,Inactive,4.939302159646387
DECOY4168,Inactive,2.0
DECOY494,Inactive,2.0
CHEMBL4205527,Inactive,4.928117992693875
DECOY4669,Inactive,2.0
CHEMBL1508654,Inactive,5.1313555619999995
DECOY3952,Inactive,2.0
DECOY3414,Inactive,2.0
DECOY1236,Inactive,2.0
DECOY160,Inactive,2.0
DECOY4653,Inactive,2.0
DECOY1458,Inactive,2.0
DECOY3138,Inactive,2.0
CHEMBL1391781,Inactive,6.657577319
DECOY2338,Inactive,2.0
DECOY861,Inactive,2.0
DECOY4153,Inactive,2.0
DECOY2295,Inactive,2.0
DECOY4184,Inactive,2.0
DECOY4603,Inactive,2.0
DECOY1042,Inactive,2.0
DECOY120,Inactive,2.0
DECOY2712,Inactive,2.0
CHEMBL379173,Inactive,5.214473234999999
DECOY1558,Inactive,2.0
CHEMBL2347384,Inactive,4.680893940690223
DECOY3260,Inactive,2.0
DECOY4230,Inactive,2.0
DECOY4389,Inactive,2.0
CHEMBL611334,Inactive,4.0
CHEMBL1688136,Inactive,4.1611509092627434
DECOY1089,Inactive,2.0
CHEMBL611333,Inactive,4.3872161432802645
DECOY4752,Inactive,2.0
DECOY3638,Inactive,2.0
CHEMBL4074857,Inactive,4.995678626217358
DECOY457,Inactive,2.0
DECOY1325,Inactive,2.0
CHEMBL3219402,Inactive,4.581698708680253
DECOY682,Inactive,2.0
DECOY752,Inactive,2.0
DECOY3924,Inactive,2.0
DECOY3798,Inactive,2.0
CHEMBL2396747,Inactive,6.0
DECOY385,Inactive,2.0
DECOY1497,Inactive,2.0
DECOY1680,Inactive,2.0
DECOY3592,Inactive,2.0
DECOY4505,Inactive,2.0
DECOY4035,Inactive,2.0
DECOY3331,Inactive,2.0
DECOY1437,Inactive,2.0
DECOY1348,Inactive,2.0
DECOY371,Inactive,2.0
DECOY3578,Inactive,2.0
DECOY4374,Inactive,2.0
DECOY2853,Inactive,2.0
DECOY1256,Inactive,2.0
DECOY3838,Inactive,2.0
DECOY3067,Inactive,2.0
CHEMBL4089755,Inactive,5.376750709602099
DECOY522,Inactive,2.0
DECOY1539,Inactive,2.0
DECOY2880,Inactive,2.0
DECOY1525,Inactive,2.0
DECOY1407,Inactive,2.0
DECOY1524,Inactive,2.0
DECOY2002,Inactive,2.0
DECOY1144,Inactive,2.0
DECOY4315,Inactive,2.0
DECOY1939,Inactive,2.0
DECOY1991,Inactive,2.0
DECOY1519,Inactive,2.0
DECOY3718,Inactive,2.0
DECOY4477,Inactive,2.0
DECOY2062,Inactive,2.0
DECOY434,Inactive,2.0
DECOY2287,Inactive,2.0
DECOY2429,Inactive,2.0
DECOY2042,Inactive,2.0
CHEMBL4785105,Inactive,6.46344155742847
DECOY93,Inactive,2.0
DECOY3819,Inactive,2.0
CHEMBL3675199,Inactive,4.82102305270683
DECOY779,Inactive,2.0
DECOY3400,Inactive,2.0
CHEMBL5177177,Inactive,3.3979400086720366
DECOY351,Inactive,2.0
DECOY572,Inactive,2.0
DECOY500,Inactive,2.0
CHEMBL1256072,Inactive,4.795880016999999
DECOY3822,Inactive,2.0
DECOY940,Inactive,2.0
DECOY2234,Inactive,2.0
DECOY4397,Inactive,2.0
DECOY1861,Inactive,2.0
DECOY2979,Inactive,2.0
DECOY4268,Inactive,2.0
DECOY1783,Inactive,2.0
DECOY2720,Inactive,2.0
DECOY3959,Inactive,2.0
DECOY1804,Inactive,2.0
DECOY1145,Inactive,2.0
DECOY2586,Inactive,2.0
DECOY2435,Inactive,2.0
CHEMBL4524068,Inactive,4.978810701
DECOY2006,Inactive,2.0
DECOY834,Inactive,2.0
DECOY2053,Inactive,2.0
DECOY1607,Inactive,2.0
DECOY3637,Inactive,2.0
DECOY714,Inactive,2.0
CHEMBL120563,Inactive,6.7447274948966935
DECOY3966,Inactive,2.0
DECOY1381,Inactive,2.0
DECOY398,Inactive,2.0
DECOY1496,Inactive,2.0
DECOY3916,Inactive,2.0
DECOY3679,Inactive,2.0
CHEMBL2397471,Inactive,4.692503962086787
DECOY1031,Inactive,2.0
DECOY4388,Inactive,2.0
DECOY2112,Inactive,2.0
DECOY2061,Inactive,2.0
DECOY4154,Inactive,2.0
DECOY3223,Inactive,2.0
DECOY4326,Inactive,2.0
DECOY3315,Inactive,2.0
DECOY1055,Inactive,2.0
DECOY2888,Inactive,2.0
DECOY4532,Inactive,2.0
DECOY2740,Inactive,2.0
DECOY3258,Inactive,2.0
DECOY3294,Inactive,2.0
DECOY3117,Inactive,2.0
DECOY2937,Inactive,2.0
DECOY275,Inactive,2.0
DECOY3493,Inactive,2.0
DECOY1164,Inactive,2.0
DECOY1092,Inactive,2.0
DECOY737,Inactive,2.0
DECOY4165,Inactive,2.0
DECOY332,Inactive,2.0
DECOY2351,Inactive,2.0
DECOY2097,Inactive,2.0
CHEMBL1584440,Inactive,6.026872146
DECOY2085,Inactive,2.0
DECOY1903,Inactive,2.0
DECOY1470,Inactive,2.0
DECOY2972,Inactive,2.0
DECOY75,Inactive,2.0
CHEMBL1581794,Inactive,5.614393725999999
DECOY608,Inactive,2.0
CHEMBL377462,Inactive,4.443697499232712
DECOY1136,Inactive,2.0
DECOY1581,Inactive,2.0
CHEMBL1400741,Inactive,4.263444152999999
DECOY1078,Inactive,2.0
DECOY1087,Inactive,2.0
DECOY478,Inactive,2.0
DECOY3573,Inactive,2.0
DECOY4543,Inactive,2.0
DECOY3025,Inactive,2.0
DECOY558,Inactive,2.0
DECOY2244,Inactive,2.0
DECOY4562,Inactive,2.0
CHEMBL3627750,Inactive,4.840132152907432
CHEMBL1338305,Inactive,5.018634490921455
DECOY4735,Inactive,2.0
DECOY14,Inactive,2.0
DECOY1500,Inactive,2.0
DECOY629,Inactive,2.0
DECOY3351,Inactive,2.0
DECOY2265,Inactive,2.0
DECOY1104,Inactive,2.0
DECOY2908,Inactive,2.0
DECOY1722,Inactive,2.0
CHEMBL4095014,Inactive,5.318758762624412
DECOY3352,Inactive,2.0
DECOY2997,Inactive,2.0
DECOY2403,Inactive,2.0
DECOY2148,Inactive,2.0
DECOY2834,Inactive,2.0
DECOY3274,Inactive,2.0
DECOY4272,Inactive,2.0
DECOY530,Inactive,2.0
DECOY1586,Inactive,2.0
CHEMBL3347607,Inactive,3.600326278518961
DECOY1914,Inactive,2.0
DECOY1440,Inactive,2.0
DECOY1934,Inactive,2.0
DECOY554,Inactive,2.0
DECOY1487,Inactive,2.0
DECOY3697,Inactive,2.0
DECOY3688,Inactive,2.0
DECOY1508,Inactive,2.0
DECOY4566,Inactive,2.0
DECOY4118,Inactive,2.0
DECOY3365,Inactive,2.0
DECOY2375,Inactive,2.0
CHEMBL3952138,Inactive,4.958607314841775
DECOY2184,Inactive,2.0
DECOY3569,Inactive,2.0
CHEMBL3663810,Inactive,5.0
DECOY3383,Inactive,2.0
DECOY4436,Inactive,2.0
CHEMBL3703661,Inactive,4.795880017344074
DECOY916,Inactive,2.0
DECOY23,Inactive,2.0
DECOY1613,Inactive,2.0
DECOY242,Inactive,2.0
CHEMBL1423097,Inactive,2.6040274499999994
DECOY2648,Inactive,2.0
DECOY549,Inactive,2.0
DECOY413,Inactive,2.0
CHEMBL2443385,Inactive,4.0
DECOY2001,Inactive,2.0
DECOY2294,Inactive,2.0
DECOY1913,Inactive,2.0
CHEMBL3219399,Inactive,4.221848749616355
DECOY1248,Inactive,2.0
DECOY2496,Inactive,2.0
DECOY2149,Inactive,2.0
DECOY963,Inactive,2.0
DECOY4164,Inactive,2.0
DECOY583,Inactive,2.0
DECOY1644,Inactive,2.0
DECOY4684,Inactive,2.0
DECOY3974,Inactive,2.0
DECOY2803,Inactive,2.0
DECOY3912,Inactive,2.0
DECOY2228,Inactive,2.0
CHEMBL1372698,Inactive,4.3647173619999995
CHEMBL3703670,Inactive,4.744727494896693
DECOY2614,Inactive,2.0
DECOY3134,Inactive,2.0
DECOY1746,Inactive,2.0
DECOY947,Inactive,2.0
DECOY3010,Inactive,2.0
DECOY699,Inactive,2.0
DECOY4529,Inactive,2.0
DECOY2167,Inactive,2.0
DECOY546,Inactive,2.0
DECOY3687,Inactive,2.0
DECOY4654,Inactive,2.0
DECOY3962,Inactive,2.0
DECOY4342,Inactive,2.0
DECOY730,Inactive,2.0
DECOY2976,Inactive,2.0
DECOY2200,Inactive,2.0
DECOY4191,Inactive,2.0
DECOY4514,Inactive,2.0
DECOY2995,Inactive,2.0
DECOY3643,Inactive,2.0
DECOY4103,Inactive,2.0
DECOY1117,Inactive,2.0
DECOY2075,Inactive,2.0
DECOY1277,Inactive,2.0
DECOY3295,Inactive,2.0
DECOY4115,Inactive,2.0
CHEMBL4869937,Inactive,5.0
DECOY3133,Inactive,2.0
DECOY1987,Inactive,2.0
DECOY1135,Inactive,2.0
DECOY4347,Inactive,2.0
CHEMBL1460750,Inactive,6.795880017
DECOY909,Inactive,2.0
DECOY4536,Inactive,2.0
CHEMBL98,Inactive,4.698970004336019
DECOY4173,Inactive,2.0
DECOY875,Inactive,2.0
DECOY735,Inactive,2.0
DECOY1168,Inactive,2.0
DECOY405,Inactive,2.0
DECOY2548,Inactive,2.0
DECOY2238,Inactive,2.0
DECOY267,Inactive,2.0
DECOY4574,Inactive,2.0
DECOY419,Inactive,2.0
DECOY989,Inactive,2.0
DECOY2982,Inactive,2.0
DECOY2716,Inactive,2.0
DECOY2918,Inactive,2.0
DECOY3604,Inactive,2.0
DECOY2658,Inactive,2.0
DECOY1506,Inactive,2.0
DECOY200,Inactive,2.0
DECOY2663,Inactive,2.0
DECOY734,Inactive,2.0
DECOY2654,Inactive,2.0
DECOY2235,Inactive,2.0
DECOY2556,Inactive,2.0
DECOY2773,Inactive,2.0
DECOY1710,Inactive,2.0
DECOY2867,Inactive,2.0
DECOY889,Inactive,2.0
DECOY2160,Inactive,2.0
DECOY2926,Inactive,2.0
DECOY4747,Inactive,2.0
DECOY387,Inactive,2.0
DECOY2425,Inactive,2.0
DECOY2144,Inactive,2.0
DECOY3398,Inactive,2.0
DECOY3235,Inactive,2.0
DECOY1946,Inactive,2.0
DECOY4023,Inactive,2.0
DECOY100,Inactive,2.0
DECOY2317,Inactive,2.0
DECOY2050,Inactive,2.0
DECOY2266,Inactive,2.0
DECOY1420,Inactive,2.0
DECOY383,Inactive,2.0
DECOY2539,Inactive,2.0
DECOY108,Inactive,2.0
DECOY3378,Inactive,2.0
CHEMBL1688152,Inactive,4.145693958198918
DECOY535,Inactive,2.0
CHEMBL2347387,Inactive,4.804100347590765
DECOY3087,Inactive,2.0
CHEMBL4085100,Inactive,5.705533773838407
DECOY1773,Inactive,2.0
DECOY3401,Inactive,2.0
DECOY4048,Inactive,2.0
DECOY473,Inactive,2.0
DECOY4758,Inactive,2.0
DECOY839,Inactive,2.0
DECOY4183,Inactive,2.0
DECOY2987,Inactive,2.0
DECOY828,Inactive,2.0
DECOY4068,Inactive,2.0
DECOY4704,Inactive,2.0
DECOY2026,Inactive,2.0
DECOY1070,Inactive,2.0
DECOY3019,Inactive,2.0
DECOY3911,Inactive,2.0
DECOY406,Inactive,2.0
DECOY3256,Inactive,2.0
DECOY1750,Inactive,2.0
DECOY1887,Inactive,2.0
DECOY979,Inactive,2.0
DECOY1675,Inactive,2.0
DECOY3293,Inactive,2.0
DECOY1579,Inactive,2.0
DECOY1453,Inactive,2.0
DECOY2372,Inactive,2.0
DECOY1312,Inactive,2.0
DECOY2452,Inactive,2.0
DECOY2022,Inactive,2.0
DECOY1056,Inactive,2.0
DECOY4040,Inactive,2.0
DECOY1241,Inactive,2.0
CHEMBL4093959,Inactive,7.23657201
DECOY4208,Inactive,2.0
DECOY1186,Inactive,2.0
DECOY1304,Inactive,2.0
CHEMBL4562602,Inactive,4.358525889495899
DECOY970,Inactive,2.0
DECOY2384,Inactive,2.0
DECOY2966,Inactive,2.0
DECOY2502,Inactive,2.0
CHEMBL3693963,Inactive,5.221848749616356
CHEMBL3197200,Inactive,6.721246399047171
DECOY3210,Inactive,2.0
DECOY4413,Inactive,2.0
DECOY410,Inactive,2.0
DECOY615,Inactive,2.0
DECOY1305,Inactive,2.0
DECOY2191,Inactive,2.0
DECOY375,Inactive,2.0
DECOY1775,Inactive,2.0
CHEMBL3407580,Inactive,6.096910013008056
DECOY1012,Inactive,2.0
DECOY290,Inactive,2.0
DECOY312,Inactive,2.0
DECOY4178,Inactive,2.0
CHEMBL4218896,Inactive,5.080921907623925
CHEMBL4745447,Inactive,4.076238039171299
DECOY3542,Inactive,2.0
DECOY628,Inactive,2.0
DECOY1038,Inactive,2.0
DECOY2297,Inactive,2.0
DECOY2699,Inactive,2.0
DECOY4038,Inactive,2.0
DECOY3536,Inactive,2.0
DECOY474,Inactive,2.0
DECOY4277,Inactive,2.0
DECOY3050,Inactive,2.0
DECOY2187,Inactive,2.0
DECOY1314,Inactive,2.0
DECOY1488,Inactive,2.0
CHEMBL2089322,Inactive,4.675717544702307
DECOY2829,Inactive,2.0
DECOY4206,Inactive,2.0
CHEMBL3219397,Inactive,4.221848749616355
DECOY3361,Inactive,2.0
DECOY1544,Inactive,2.0
DECOY188,Inactive,2.0
DECOY2290,Inactive,2.0
DECOY3646,Inactive,2.0
DECOY780,Inactive,2.0
DECOY209,Inactive,2.0
DECOY2067,Inactive,2.0
DECOY2041,Inactive,2.0
DECOY2609,Inactive,2.0
DECOY1984,Inactive,2.0
DECOY723,Inactive,2.0
DECOY921,Inactive,2.0
DECOY1736,Inactive,2.0
DECOY2917,Inactive,2.0
DECOY2523,Inactive,2.0
DECOY4383,Inactive,2.0
DECOY30,Inactive,2.0
DECOY3345,Inactive,2.0
DECOY4476,Inactive,2.0
DECOY135,Inactive,2.0
DECOY4523,Inactive,2.0
DECOY2958,Inactive,2.0
DECOY599,Inactive,2.0
DECOY2756,Inactive,2.0
DECOY4138,Inactive,2.0
DECOY2986,Inactive,2.0
DECOY2840,Inactive,2.0
DECOY1137,Inactive,2.0
DECOY3635,Inactive,2.0
DECOY1386,Inactive,2.0
CHEMBL1688162,Inactive,4.698970004336019
DECOY4706,Inactive,2.0
DECOY169,Inactive,2.0
DECOY3481,Inactive,2.0
DECOY2032,Inactive,2.0
DECOY2802,Inactive,2.0
DECOY4155,Inactive,2.0
DECOY3876,Inactive,2.0
DECOY2057,Inactive,2.0
CHEMBL5267536,Inactive,6.2441251443275085
DECOY17,Inactive,2.0
DECOY985,Inactive,2.0
DECOY1657,Inactive,2.0
DECOY3873,Inactive,2.0
DECOY2440,Inactive,2.0
DECOY323,Inactive,2.0
DECOY1686,Inactive,2.0
CHEMBL3693979,Inactive,5.0
DECOY1359,Inactive,2.0
DECOY612,Inactive,2.0
CHEMBL3219393,Inactive,4.5228787452803365
DECOY2251,Inactive,2.0
DECOY2289,Inactive,2.0
DECOY3659,Inactive,2.0
DECOY1028,Inactive,2.0
